name,date_of_birth,time_of_birth,latitude,longitude,tz_offset,rodden_rating,categories,source_url
Wilhelm Kolle,1868-11-02,02:30:00,49.411000,6.912000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmKolle1868
Wilhelm Krieger,1877-06-02,07:00:00,53.700000,7.160000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmKrieger1877
Wilhelm Lehmbruck,1881-01-04,05:00:00,51.435000,6.763000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmLehmbruck1881
Wilhelm Leibl,1844-10-23,10:00:00,50.941000,6.960000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmLeibl1844
Wilhelm Leuschner,1890-06-15,07:00:00,49.941000,11.571000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmLeuschner1890
Wilhelm List,1880-05-14,04:30:00,48.400000,9.997000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmList1880
Wilhelm Maybach,1846-02-09,01:30:00,49.142000,9.222000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmMaybach1846
Wilhelm Ostwald,1853-09-02,13:00:00,56.946000,24.104000,1.6167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmOstwald1853
Wilhelm Raabe,1831-09-08,18:00:00,51.926000,9.644000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmRaabe1831
Wilhelm Ritter von Leeb,1876-09-05,08:00:00,48.048000,10.882000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmRittervonLeeb1876
Wilhelm Ropke,1899-10-10,01:00:00,52.678000,9.616000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmRopke1899
Wilhelm Schlüter,1915-10-19,05:15:00,53.755000,9.656000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmSchlüter1915
Wilhelm Weiss,1892-03-31,21:00:00,50.160000,11.505000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmWeiss1892
Wilhelm Zaisser,1893-06-20,14:25:00,51.512000,7.093000,1.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilhelmZaisser1893
Wilhelm von Kaulbach,1804-10-15,01:30:00,51.380000,9.016000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmvonKaulbach1804
Wilhelm von Ketteler,1811-12-25,12:30:00,51.965000,7.628000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilhelmvonKetteler1811
Wilkie Collins,1824-01-08,19:45:00,51.500000,-0.126000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilkieCollins1824
Will Ferrell,1967-07-16,10:09:00,33.609000,-117.873000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillFerrell1967
Will Fyffe,1885-02-16,03:40:00,56.461000,-2.968000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillFyffe1885
Will McEnaney,1952-02-14,11:32:00,39.925000,-83.810000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillMcEnaney1952
Will Quadflieg,1914-09-15,13:00:00,49.098000,8.057000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillQuadflieg1914
Willeke van Ammelrooy,1944-04-05,06:30:00,52.373000,4.891000,2.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WillekevanAmmelrooy1944
Willem Dafoe,1955-07-22,19:30:00,44.262000,-88.407000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemDafoe1955
Willem De Kooning,1904-04-24,01:00:00,51.923000,4.471000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemDeKooning1904
Willem Elsschot,1882-05-07,10:00:00,51.221000,4.399000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemElsschot1882
Willem Frederik Hermans,1921-09-01,11:00:00,52.373000,4.891000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemFrederikHermans1921
Willem Hielkema,1921-12-15,07:10:00,53.203000,5.791000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemHielkema1921
Willem Maris,1844-02-18,12:00:00,52.080000,4.310000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemMaris1844
Willem Mengelberg,1871-03-28,02:30:00,52.092000,5.120000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemMengelberg1871
Willem Pijper,1894-09-08,10:00:00,52.082000,5.239000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemPijper1894
Willem Witsen,1860-08-13,23:00:00,52.373000,4.891000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemWitsen1860
Willem van Konijnenburg,1868-02-11,15:30:00,52.080000,4.310000,0.3000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemvanKonijnenburg1868
Willem van Otterloo,1907-12-27,23:30:00,51.972000,6.720000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WillemvanOtterloo1907
Willi Baumeister,1889-01-22,09:00:00,48.777000,9.181000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliBaumeister1889
Willi Höpner,1929-02-21,14:00:00,54.074000,9.985000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliHöpner1929
Willi Münzenberg,1889-08-14,01:30:00,50.974000,11.022000,0.8833,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliMünzenberg1889
Willi Schweitzer,1911-12-13,18:30:00,52.289000,8.922000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliSchweitzer1911
"William, Lord Grieve",1917-10-21,13:30:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,"https://github.com/VedAstro/VedAstro#William,LordGrieve1917"
William Adelbert Foster,1915-02-17,06:30:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAdelbertFoster1915
William Alexander Hewitt,1914-08-09,22:30:00,37.780000,-122.420000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAlexanderHewitt1914
William Amcotts,1783-06-20,19:00:00,51.500000,-0.126000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAmcotts1783
William Ancion,1941-07-17,10:00:00,50.599000,5.512000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAncion1941
William Andrew Hart,1904-09-09,00:45:00,55.949000,-4.551000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAndrewHart1904
William Archer,1856-09-23,20:00:00,56.395000,-3.435000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamArcher1856
William Atherton,1947-07-30,15:43:00,41.308000,-72.924000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamAtherton1947
William Ball,1931-04-29,12:51:00,41.883000,-87.632000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBall1931
William Barton,1747-06-06,03:00:00,41.730000,-71.283000,-4.9333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBarton1747
William Beach Renner,1920-09-29,23:00:00,39.516000,-84.402000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBeachRenner1920
William Bennison Fulton,1919-10-31,12:00:00,37.869000,-122.270000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBennisonFulton1919
William Berke,1903-10-03,06:00:00,43.041000,-87.909000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamBerke1903
William Bernard Baugh,1930-07-07,06:30:00,37.452000,-84.760000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBernardBaugh1930
William Beverly Murphy,1907-06-17,10:00:00,44.262000,-88.407000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBeverlyMurphy1907
William Bligh,1754-09-09,01:00:00,50.370000,-4.143000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBligh1754
William Bridges,1861-02-18,06:00:00,55.948000,-4.760000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBridges1861
William Bulloch,1868-08-19,06:13:00,57.147000,-2.095000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBulloch1868
William Burrell,1861-07-09,11:00:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamBurrell1861
William Butler Yeats,1865-06-13,22:40:00,52.452000,-8.160000,-0.4167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamButlerYeats1865
William C. Douce,1919-12-09,22:00:00,37.645000,-98.113000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamC.Douce1919
William Calman,1871-12-29,17:00:00,56.461000,-2.968000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamCalman1871
William Cavendish,1790-05-21,01:00:00,48.857000,2.351000,0.1500,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamCavendish1790
William Charles Gribble,1917-05-24,11:25:00,46.453000,-90.169000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamCharlesGribble1917
William Clark,1931-10-23,03:00:00,34.198000,-119.176000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamClark1931
William Clarke Hinkle,1909-04-10,05:00:00,40.464000,-80.601000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamClarkeHinkle1909
William Coblentz,1922-07-28,18:00:00,37.780000,-122.420000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamCoblentz1922
William Coleman,1920-07-07,14:05:00,39.951000,-75.166000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamColeman1920
William Connoll Walker,1929-02-20,09:30:00,56.461000,-2.968000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamConnollWalker1929
William Daley,1925-03-07,03:05:00,40.997000,-73.882000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDaley1925
William Dandridge,1735-03-13,22:00:00,37.551000,-77.052000,-4.9333,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDandridge1735
William Dean Hawkins,1914-04-19,06:00:00,37.842000,-94.706000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDeanHawkins1914
William Devlin,1911-12-05,14:50:00,57.147000,-2.095000,0.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamDevlin1911
William Dickey,1928-12-15,04:30:00,48.752000,-122.479000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDickey1928
William Dieterle,1893-07-15,22:00:00,49.481000,8.441000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDieterle1893
William Dooley,1932-09-09,10:25:00,37.641000,-121.002000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDooley1932
William Douglas,1912-06-03,12:30:00,55.950000,-3.188000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDouglas1912
William Duncan,1922-12-16,06:00:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamDuncan1922
William Egan Colby,1920-01-04,17:52:00,44.944000,-93.094000,-6.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamEganColby1920
William Emerson,1701-05-25,01:40:00,54.486000,-1.524000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamEmerson1701
William Ennis Thomson,1927-05-24,07:20:00,32.750000,-97.330000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamEnnisThomson1927
William Everson,1912-09-10,08:30:00,38.577000,-121.495000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamEverson1912
William Eythe,1918-04-07,05:45:00,40.711000,-80.020000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamEythe1918
William Finn,1952-02-28,10:10:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamFinn1952
William Floyd Weld,1945-07-31,13:47:00,40.853000,-73.212000,-4.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamFloydWeld1945
William Fraser,1888-11-03,02:15:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamFraser1888
William Frederick Pitts,1919-11-27,06:00:00,37.958000,-121.292000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamFrederickPitts1919
William Friedkin,1935-08-29,06:40:00,41.883000,-87.632000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamFriedkin1935
William G. Bennett,1924-11-16,06:45:00,33.539000,-112.184000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamG.Bennett1924
William Gallas,1977-08-17,18:25:00,49.195000,0.398000,2.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamGallas1977
William Garfield Dauben,1919-11-06,23:10:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamGarfieldDauben1919
William Geiser,1944-06-28,14:48:00,41.883000,-87.632000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamGeiser1944
William Gordon Bowen,1933-10-06,15:07:00,39.104000,-84.514000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamGordonBowen1933
William Gustafson,1982-11-12,00:50:00,42.526000,-71.760000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamGustafson1982
William H. Sheldon,1898-11-17,23:00:00,41.824000,-71.413000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamH.Sheldon1898
William Haddon,1926-05-24,03:03:00,40.767000,-74.239000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHaddon1926
William Hale,1857-11-07,22:00:00,51.500000,-0.126000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHale1857
William Hanley,1931-10-22,20:45:00,41.468000,-82.178000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHanley1931
William Harrah,1911-09-02,12:15:00,34.116000,-118.150000,-8.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamHarrah1911
William Haughton,1923-11-02,09:00:00,43.051000,-74.346000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHaughton1923
William Henry Blakefield,1917-12-28,06:30:00,44.834000,-87.376000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHenryBlakefield1917
William Henry Ireland,1775-08-02,13:00:00,51.500000,-0.126000,-0.0167,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHenryIreland1775
William Henry Moncrief,1921-08-16,14:00:00,39.738000,-104.985000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHenryMoncrief1921
William Hiltner,2000-01-01,00:00:00,4.590000,101.000000,8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamHiltner2000
William Holden,1918-04-17,17:00:00,38.590000,-89.911000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamHolden1918
William Huffman Stewart,1921-05-19,02:00:00,44.977000,-93.264000,-5.0000,AA,marriage : dissolution,https://github.com/VedAstro/VedAstro#WilliamHuffmanStewart1921
William I. Spencer,1917-07-24,10:00:00,39.065000,-108.570000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamI.Spencer1917
William Inge,1913-05-03,15:10:00,39.093000,-94.415000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamInge1913
William J. Bratton,1947-10-06,06:45:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamJ.Bratton1947
William J. III Kennedy,1922-10-06,04:00:00,35.997000,-78.899000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamJ.IIIKennedy1922
William J. Scott,1926-11-11,21:11:00,41.883000,-87.632000,-6.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamJ.Scott1926
William Jewett Jr.,1973-07-01,12:02:00,42.251000,-71.002000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamJewettJr.1973
William Jovanovich,1920-02-06,02:30:00,39.977000,-105.132000,-7.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamJovanovich1920
William K. Estes,1919-06-17,23:45:00,44.977000,-93.264000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamK.Estes1919
William Katt,1951-02-16,10:11:00,34.052000,-118.243000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamKatt1951
William Keating,1927-03-30,11:00:00,39.104000,-84.514000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamKeating1927
William Kennedy Smith,1960-09-04,15:47:00,42.359000,-71.059000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamKennedySmith1960
William Ker,1855-08-30,07:00:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamKer1855
William Kininmonth,1904-11-08,15:00:00,56.659000,-2.855000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamKininmonth1904
William Laimbeer Jr.,1957-05-19,05:17:00,42.359000,-71.059000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamLaimbeerJr.1957
William Lori,1951-05-06,11:38:00,38.199000,-85.654000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamLori1951
William Love Starnes,1919-03-23,05:25:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamLoveStarnes1919
William Lucius Cary,1910-11-27,02:00:00,39.963000,-82.996000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamLuciusCary1910
William M. Magruder,1923-05-26,09:20:00,42.052000,-87.688000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamM.Magruder1923
William MacInnes,1892-04-11,00:45:00,55.866000,-4.257000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMacInnes1892
William MacTaggart,1903-05-15,11:05:00,55.950000,-3.188000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMacTaggart1903
William Martin,1950-05-03,11:12:00,42.365000,-71.105000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMartin1950
William Masters,1915-12-27,19:20:00,41.505000,-81.691000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMasters1915
William Matthews,1942-11-11,08:39:00,39.104000,-84.514000,-4.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMatthews1942
William Max Schoning,1922-02-22,09:45:00,47.603000,-122.330000,-8.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMaxSchoning1922
William McEwan Younger,1905-09-06,02:20:00,55.600000,-2.726000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMcEwanYounger1905
William McKelvey,1934-07-08,16:45:00,56.461000,-2.968000,1.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMcKelvey1934
William Monahan,1960-11-03,05:20:00,42.359000,-71.059000,-5.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMonahan1960
William Monro Andrew,1895-02-21,04:05:00,55.941000,-4.211000,0.0000,AA,marriage : happiness,https://github.com/VedAstro/VedAstro#WilliamMonroAndrew1895
